ID,Overall,Attack,Midfield,Defence,Transfer budget,Club worth,Speed,Dribbling,Passing,Positioning,Crossing,Shooting,Aggression,Pressure,Team width,Defender line,Domestic prestige,International prestige,Players,Starting XI average age,Whole team average age,date
111109,78,81,79,77,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,7,23,26.82,27.39,2024-07-08
111811,75,73,75,73,€0,€47.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,2,29,27.0,25.55,2024-07-08
12,71,69,70,70,€0,€84M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,30,25.36,24.5,2024-07-08
15,70,69,71,70,€0,€28M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,30,27.45,25.3,2024-07-08
29,68,69,68,69,€0,€15.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,29,25.0,25.79,2024-07-08
71,73,73,72,73,€0,€150M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,27,27.0,25.3,2024-07-08
76,72,73,72,71,€0,€130M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,25,23.91,23.32,2024-07-08
80,70,72,69,69,€0,€8.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,4,27,25.09,25.04,2024-07-08
165,69,68,70,69,€0,€28.6M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,29,23.18,23.31,2024-07-08
211,71,71,70,70,€0,€98M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,5,28,25.0,25.54,2024-07-08
217,72,70,72,73,€0,€100M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,28,24.27,23.75,2024-07-08
271,70,71,68,70,€0,€12.7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,28,25.91,24.07,2024-07-08
278,74,77,75,73,€0,€65M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,5,28,29.18,27.57,2024-07-08
294,68,69,68,67,€0,€65M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,29,25.36,23.72,2024-07-08
306,63,64,62,63,€0,€1.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,2,27,25.73,25.22,2024-07-08
456,69,67,70,68,€0,€4.4M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,30,25.45,24.77,2024-07-08
462,71,72,72,70,€0,€11M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,30,26.82,24.83,2024-07-08
561,62,63,61,61,€0,€2.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,28,25.18,24.0,2024-07-08
674,72,71,72,72,€0,€147M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,5,28,27.27,25.07,2024-07-08
687,68,72,69,67,€0,€185M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,2,23,25.55,24.7,2024-07-08
710,68,66,68,66,€0,€29.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,23,24.82,26.22,2024-07-08
1325,81,82,81,77,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,8,26,27.73,26.23,2024-07-08
1352,76,83,77,75,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,5,26,25.82,24.27,2024-07-08
1355,73,73,71,73,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,5,26,24.73,25.19,2024-07-08
1738,71,72,71,72,€0,€65M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,26.73,24.11,2024-07-08
1790,67,69,66,66,€0,€4.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,28,26.27,24.57,2024-07-08
1797,67,67,68,66,€0,€4.7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,28,26.64,26.11,2024-07-08
1798,63,63,64,62,€0,€2.9M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,23,23.36,24.17,2024-07-08
1807,68,68,69,67,€0,€10.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,30,27.09,26.1,2024-07-08
1832,69,69,69,68,€0,€9.9M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,27,26.91,24.19,2024-07-08
1861,75,75,75,72,€0,€47M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,29,25.36,24.93,2024-07-08
1871,68,69,70,66,€0,€15M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,4,25,28.18,25.16,2024-07-08
1874,72,73,72,71,€0,€43M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,4,28,26.45,26.25,2024-07-08
1913,69,68,69,69,€0,€41.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,29,25.36,22.97,2024-07-08
1931,64,64,64,63,€0,€2.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,1,28,27.64,25.64,2024-07-08
1944,63,63,63,64,€0,€3.7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,28.73,25.96,2024-07-08
100851,67,67,67,68,€0,€3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,30,29.55,26.4,2024-07-08
100888,71,70,71,71,€0,€10.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,27,27.45,25.56,2024-07-08
101110,70,71,71,69,€0,€43.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,7,30,26.55,25.1,2024-07-08
110242,68,69,69,66,€0,€2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,27,28.27,27.59,2024-07-08
110827,71,68,71,70,€0,€3.9M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,30,26.73,25.2,2024-07-08
110980,71,69,72,69,€0,€44.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,6,30,27.27,26.17,2024-07-08
111112,76,77,75,76,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,6,23,27.09,26.57,2024-07-08
111235,72,74,72,72,€0,€34.4M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,28,25.36,25.29,2024-07-08
112505,64,64,63,64,€0,€3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,26,26.91,24.69,2024-07-08
112540,68,71,68,67,€0,€22.9M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,5,28,30.0,27.96,2024-07-08
113926,62,63,63,62,€0,€2.4M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,28,28.64,24.64,2024-07-08
110395,71,72,72,70,€0,€54.7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,5,28,26.64,25.25,2024-07-08
110396,70,68,69,69,€0,€24M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,4,28,26.73,24.25,2024-07-08
110676,63,64,64,63,€0,€5.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,27,22.91,21.37,2024-07-08
110738,68,69,68,68,€0,€36M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,28,27.18,26.32,2024-07-08
110890,61,60,61,61,€0,€2.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,27,24.82,23.96,2024-07-08
111083,64,64,63,64,€0,€3.4M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,27.0,26.04,2024-07-08
111334,69,71,69,68,€0,€22.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,4,25,30.27,26.36,2024-07-08
111434,71,72,71,69,€0,€50M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,28,27.36,26.86,2024-07-08
111657,71,72,70,70,€0,€30M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,33,23.0,23.85,2024-07-08
111928,70,72,70,69,€0,€240M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,30,27.0,25.2,2024-07-08
112392,65,65,66,65,€0,€18.7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,28,27.27,25.11,2024-07-08
112408,68,76,69,65,€0,€15.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,3,30,30.0,27.7,2024-07-08
112809,70,70,70,70,€0,€15M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,26,22.82,22.58,2024-07-08
112883,67,70,64,68,€0,€9.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,2,27,28.91,26.63,2024-07-08
113037,64,65,65,61,€0,€10.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,29,29.82,27.14,2024-07-08
31,73,73,72,72,€0,€136.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,3,29,24.55,24.66,2024-07-08
33,65,64,65,65,€0,€5.6M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,28,26.0,24.46,2024-07-08
54,76,77,75,77,€0,€125M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,4,26,26.0,24.42,2024-07-08
57,69,68,69,70,€0,€60M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,1,24,25.82,24.5,2024-07-08
81,67,68,68,66,€0,€8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,2,25,25.18,24.92,2024-07-08
160,73,73,74,72,€0,€66.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,28.27,26.32,2024-07-08
244,70,69,70,70,€0,€7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,2,30,24.73,25.03,2024-07-08
263,71,76,70,70,€0,€45M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,3,28,24.0,26.25,2024-07-08
266,74,74,73,73,€0,€70M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,6,28,25.64,25.39,2024-07-08
267,74,75,74,74,€0,€60M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,4,27,25.64,24.89,2024-07-08
269,70,69,70,69,€0,€28.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,2,28,26.45,24.32,2024-07-08
280,76,76,74,75,€19M,€100M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,5,28,28.82,27.11,2024-07-08
310,68,68,67,67,€0,€5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,3,25,26.36,25.72,2024-07-08
315,74,73,73,75,€10.2M,€160M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,6,22,25.27,24.68,2024-07-08
361,64,64,64,65,€0,€3.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,27.09,25.39,2024-07-08
450,76,79,76,74,€0,€110M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,4,33,26.73,24.61,2024-07-08
459,70,70,70,71,€0,€17M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,30,26.73,24.33,2024-07-08
503,66,66,66,65,€0,€10.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,28,25.09,24.29,2024-07-08
689,68,71,69,67,€0,€261M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,4,27,23.64,22.33,2024-07-08
741,69,71,69,68,€0,€31.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,3,26,28.73,26.19,2024-07-08
898,69,69,69,69,€0,€33M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,4,28,25.27,23.89,2024-07-08
900,70,71,70,69,€0,€85M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,5,28,24.64,23.39,2024-07-08
1035,75,77,75,76,€0,€100M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,7,20,29.18,29.0,2024-07-08
1048,74,71,74,75,€0,€35M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,6,20,28.09,27.8,2024-07-08
1331,79,76,78,79,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,6,26,27.27,26.35,2024-07-08
1365,77,79,76,75,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,6,23,25.18,24.09,2024-07-08
1370,80,81,80,80,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,10,23,26.36,26.17,2024-07-08
1413,69,70,68,67,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,3,23,28.73,28.7,2024-07-08
1473,70,73,69,67,€0,€19.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,7,28,29.91,28.64,2024-07-08
1530,69,69,69,69,€0,€70M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,25,27.73,24.68,2024-07-08
1746,72,72,72,73,€0,€50M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,26.27,25.18,2024-07-08
1793,65,67,65,65,€0,€7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,28,23.36,22.75,2024-07-08
1803,62,61,62,61,€0,€2.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,26,23.55,23.69,2024-07-08
1804,63,61,63,62,€0,€2.4M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,28,26.18,25.89,2024-07-08
1837,70,72,68,67,€0,€80M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,3,30,24.09,24.1,2024-07-08
1848,68,68,68,65,€0,€28M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,2,28,25.09,25.32,2024-07-08
1862,68,68,68,67,€0,€15M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,2,28,24.73,25.04,2024-07-08
1886,75,76,71,73,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,4,26,26.27,26.19,2024-07-08
1903,70,72,69,69,€0,€60.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,2,30,25.73,23.13,2024-07-08
1914,67,66,66,66,€0,€21.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,30,24.36,23.37,2024-07-08
1934,62,62,63,62,€0,€2.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,26,23.91,22.62,2024-07-08
1936,62,61,63,63,€0,€3.7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,25,26.36,24.88,2024-07-08
1940,63,64,62,63,€0,€2.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,28,28.73,26.82,2024-07-08
1958,64,64,64,64,€0,€3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,27,23.82,23.85,2024-07-08
1968,75,74,76,74,€0,€5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,33,28.82,27.0,2024-07-08
1971,66,67,66,66,€0,€11.9M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,28,22.55,22.11,2024-07-08
8001,67,70,68,65,€0,€11M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,28,24.0,23.64,2024-07-08
10846,69,68,71,68,€0,€2.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,29,27.36,24.83,2024-07-08
100081,67,67,68,66,€0,€27M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,28,24.18,23.46,2024-07-08
100761,68,70,68,67,€0,€13M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,4,23,25.91,24.52,2024-07-08
101016,71,72,69,72,€0,€34M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,26,26.73,25.35,2024-07-08
110069,66,67,66,65,€0,€2.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,27,22.09,22.74,2024-07-08
110373,74,72,73,72,€0,€70M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,31,27.09,25.84,2024-07-08
110395,71,72,72,70,€0,€54.7M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,5,28,26.64,25.25,2024-07-08
110396,70,68,69,69,€0,€24M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,4,28,26.73,24.25,2024-07-08
110676,63,64,64,63,€0,€5.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,27,22.91,21.37,2024-07-08
113257,60,69,59,60,€0,€2.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,28,28.64,26.04,2024-07-08
113356,66,65,66,66,€0,€2.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,24,25.82,25.54,2024-07-08
114161,68,70,70,64,€0,€200M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,24,27.64,27.21,2024-07-08
114162,69,75,68,69,€0,€210M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,2,29,28.27,25.76,2024-07-08
1825,64,66,63,63,€0,€10.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,28,26.0,25.64,2024-07-08
1843,70,72,70,70,€0,€24M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,2,27,26.55,25.19,2024-07-08
1880,70,74,68,68,€19.7M,€105M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,8,27,24.82,24.48,2024-07-08
1884,75,75,75,72,€0,€45M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,4,28,28.09,29.04,2024-07-08
1887,71,73,71,71,€0,€40.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,2,30,27.09,23.63,2024-07-08
1919,69,69,69,69,€0,€60M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,1,30,23.91,23.5,2024-07-08
1920,61,59,61,61,€750K,€4.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,28,26.09,24.25,2024-07-08
1928,63,62,64,63,€0,€3.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,26.36,24.14,2024-07-08
1932,66,67,66,66,€0,€7.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,28,24.73,23.21,2024-07-08
1938,65,66,66,65,€0,€6.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,1,26,22.36,21.88,2024-07-08
1951,66,66,66,66,€0,€5.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,1,28,25.27,25.04,2024-07-08
2013,67,67,67,66,€0,€22M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,28,25.73,24.04,2024-07-08
10020,71,71,69,71,€0,€6.8M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,28,23.91,23.75,2024-07-08
15019,68,68,67,67,€1.8M,€3.2M,Fast,Normal,Normal,Organised,Lots,Lots,Contain,Medium,Wide,Cover,5,1,29,24.18,24.34,2024-07-08
100087,68,69,68,69,€0,€23M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,28,23.27,24.11,2024-07-08
100632,68,66,68,68,€0,€16.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,25,25.09,23.64,2024-07-08
100757,65,65,64,65,€0,€2.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,27,28.73,25.81,2024-07-08
100804,64,59,64,64,€0,€4M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,25,26.36,26.12,2024-07-08
100805,64,63,65,65,€0,€3.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,23,26.55,25.78,2024-07-08
101020,68,69,69,64,€0,€17M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,28,27.18,25.93,2024-07-08
101041,68,74,69,65,€0,€20M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,2,27,30.09,27.7,2024-07-08
101047,72,72,72,71,€0,€100M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,6,28,25.18,23.32,2024-07-08
101083,72,71,73,71,€0,€90.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,8,28,28.18,25.39,2024-07-08
101105,71,72,72,68,€0,€44.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,5,30,27.64,25.33,2024-07-08
110178,65,65,66,65,€0,€10.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,1,28,25.64,24.75,2024-07-08
110313,61,57,61,60,€0,€3.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,28,22.91,23.04,2024-07-08
110321,67,67,67,67,€0,€17M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,28,28.45,25.96,2024-07-08
110468,73,73,71,73,€0,€40M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,4,26,24.73,26.08,2024-07-08
110500,67,67,67,68,€0,€9.4M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,30,25.73,25.4,2024-07-08
110502,71,70,71,70,€0,€50M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,32,26.27,25.53,2024-07-08
110597,64,64,64,63,€0,€3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,1,28,28.64,26.5,2024-07-08
110691,63,63,63,62,€0,€4.9M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,28,21.91,21.86,2024-07-08
110704,69,68,70,68,€1.6M,€2.8M,Balanced,Normal,Normal,Free form,Normal,Normal,Press,High,Normal,Cover,2,1,30,20.73,19.5,2024-07-08
110902,67,67,68,66,€0,€2.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,1,1,30,21.18,20.73,2024-07-08
110955,68,71,68,68,€0,€13.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,3,28,27.45,25.75,2024-07-08
110975,69,69,68,69,€0,€36.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,6,26,27.0,25.12,2024-07-08
111010,70,70,68,69,€0,€30M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,4,28,27.64,25.29,2024-07-08
111019,71,72,72,69,€0,€16.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,6,26,25.09,23.77,2024-07-08
111140,69,69,71,67,€0,€351M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,3,23,27.09,26.78,2024-07-08
111144,70,74,70,70,€0,€364.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,7,28,28.09,24.46,2024-07-08
111326,67,69,66,65,€0,€25.2M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,8,2,25,22.18,22.52,2024-07-08
111455,73,77,73,70,€0,€0,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,10,2,23,25.91,25.78,2024-07-08
111708,68,67,70,66,€0,€10M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,26,24.27,23.73,2024-07-08
111711,70,70,70,68,€0,€18.3M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,2,28,26.91,25.93,2024-07-08
111724,68,76,67,67,€0,€10.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,9,3,28,29.0,28.36,2024-07-08
111766,64,67,63,63,€0,€5.9M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,2,23,25.82,23.43,2024-07-08
111774,63,64,63,65,€0,€6.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,3,2,27,27.09,25.67,2024-07-08
111817,68,68,68,67,€0,€38M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,5,1,29,25.64,24.45,2024-07-08
112134,70,71,69,70,€0,€266M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,7,3,27,25.64,23.93,2024-07-08
112168,68,69,68,67,€0,€9.5M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,2,1,26,26.55,24.65,2024-07-08
112390,68,69,70,63,€0,€18M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,3,29,28.36,26.72,2024-07-08
112393,68,69,71,63,€0,€32.1M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,6,4,30,27.0,24.6,2024-07-08
112494,67,69,67,67,€0,€14M,Slow,Little,Safe,Organised,Little,Little,Contain,Deep,Narrow,Cover,4,1,26,31.0,26.73,2024-07-08
